depth,age,upstream distance,,,,,surface elevation,,,,,thinning function,,,,,past accumulation rate,,,,
[m],[yr],[km],,,,,[m.a.s.l.],,,,,,,,,,[m/yr],,,,
,,flow line A,flow line B,flow line C,average,spread,flow line A,flow line B,flow line C,average,spread,flow line A,flow line B,flow line C,average,spread,flow line A,flow line B,flow line C,average,spread
2001,43145.9874671459,265.706151794213,252.028033462582,238.030534006444,251.921573087746,13.8910390813023,3124.7543037465,3088.80825146574,3024.97152850301,3079.51136123842,54.5398327354091,0.775508886393658,0.757180649716066,0.663540830967873,0.732076789025866,0.0685359580579931,0.114143791812821,0.10552810929338,0.0761586227803581,0.0986101746288529,0.0224515518484948
2002,43185.3129946226,265.821895005208,252.13187061687,238.091324698438,252.015030106839,13.9237054084004,3124.8433506796,3089.00665062724,3025.1631269143,3079.67104274038,54.5079158260786,0.766550317658449,0.758984958064707,0.664837295518181,0.730124190413779,0.0652868948955979,0.108327975045553,0.104927606011733,0.0754532978309331,0.0962362929627395,0.0207829951318064
2003,43225.0752363445,265.937638216204,252.235707771157,238.152115390432,252.108487125931,13.9563717354986,3124.93239761269,3089.20504978873,3025.35472532559,3079.83072424234,54.4759989167489,0.757591748923239,0.760789266413347,0.666133760068489,0.728171591801692,0.062037831733203,0.103561582320345,0.104945884629056,0.0751923346732109,0.0945666005408705,0.0193742658676596
2004,43264.9812550731,266.0533814272,252.339544925444,238.212906082426,252.201944145023,13.9890380625968,3125.02144454579,3089.40344895022,3025.54632373688,3079.99040574429,54.4440820074187,0.74863318018803,0.762593574761988,0.667430224618797,0.726218993189605,0.0587887685708078,0.100102626770794,0.105989039348756,0.0756607509427368,0.0939174723540956,0.0182567214113588
2005,43304.5600084818,266.169124638195,252.443382079731,238.273632980118,252.295379899348,14.0217469192302,3125.11049147888,3089.60184811171,3025.71190341768,3080.14141433609,54.4295109184113,0.739674611452821,0.764397883110629,0.668726689169106,0.724266394577518,0.0555397054084128,0.0953849108182785,0.105394273609036,0.0749565786269513,0.0919119210180886,0.0169553423911373
2006,43345.5500883212,266.284867849191,252.547219234018,238.334279011027,252.388788698078,14.0545096870519,3125.19953841197,3089.8002472732,3025.84450129717,3080.28142899412,54.4369276969463,0.730716042717611,0.76620219145927,0.670023153719414,0.722313795965432,0.0522906422460179,0.0720246028214259,0.0829565948051521,0.0587770635669202,0.0712527537311661,0.0124756901642459
2007,43415.023511561,266.400611060187,252.651056388305,238.394925041935,252.482197496809,14.0872724548737,3125.28858534507,3089.9986464347,3025.97709917666,3080.42144365214,54.444344475481,0.721757473982402,0.768006499807911,0.671319618269722,0.720361197353345,0.0490415790836228,0.0519247602498501,0.0622762122335922,0.0439566133479562,0.0527191952771328,0.00955701695645937
2008,43483.9825635533,266.516354271182,252.754893542592,238.455571072844,252.575606295539,14.1200352226954,3125.37763227816,3090.19704559619,3026.10969705615,3080.56145831017,54.4517612540159,0.712798905247192,0.769810808156552,0.67261608282003,0.718408598741258,0.0514022094152934,0.048451850387714,0.0604521192446541,0.0425049116462893,0.0504696270928858,0.00998249215176832
2009,43559.0041913382,266.632097482178,252.858730696879,238.516217103753,252.66901509427,14.1527979905172,3125.46667921126,3090.39544475768,3026.24229493564,3080.70147296819,54.4591780325503,0.703840336511983,0.771615116505193,0.673912547370339,0.716456000129171,0.0551591163760212,0.0440219595178216,0.0570857778210946,0.0399816939037146,0.0470298104142103,0.0100559674068843
2010,43637.4628371493,266.750867628694,252.961779080445,238.576863134662,252.763169947933,14.1863068132719,3125.66460054564,3090.54975084849,3026.37489281513,3080.86308140309,54.4881885879537,0.694881767776774,0.773419424853833,0.675209011920647,0.714503401517085,0.0589160233367487,0.0431371569313565,0.0580894150239519,0.0405243173274736,0.047250296427594,0.0108391185963579
2011,43711.1097688362,266.874301078587,253.063753721482,238.63750916557,252.85852132188,14.2210121563094,3126.03025401694,3090.64403366015,3026.50749069462,3081.06059279057,54.553102095949,0.701813121779155,0.777454648080332,0.682987724983662,0.720751831614383,0.0567028164659491,0.0453368764379817,0.0607465468800528,0.0426445999689735,0.049576007762336,0.0111705391177168
2012,43785.4071472247,266.997734528479,253.165728362519,238.698155196479,252.953872695826,14.2557174993469,3126.39590748825,3090.73831647181,3026.64008857411,3081.25810417806,54.6180156039451,0.708744475781536,0.781489871306831,0.690766438046677,0.727000261711681,0.0544896095951498,0.0470019326105059,0.0626496016620659,0.0442693620811448,0.0513069654512389,0.011342636210827
2013,43857.2476730756,267.121167978372,253.267703003557,238.758801227388,253.049224069772,14.2904228423845,3126.76156095956,3090.83259928347,3026.7726864536,3081.45561556554,54.6829291119407,0.715675829783917,0.785525094533329,0.698545151109691,0.733248691808979,0.0522764027243499,0.0489675831310408,0.0649151349941208,0.0461849178823005,0.053355878669154,0.0115592563249667
2014,43929.0577873109,267.244601428265,253.369677644594,238.819447258297,253.144575443718,14.325128185422,3127.12721443087,3090.92688209513,3026.90528433309,3081.65312695303,54.7478426199359,0.722607183786299,0.789560317759828,0.706323864172706,0.739497121906278,0.0500631958535504,0.0501524210200442,0.0661088306092755,0.0473716438262681,0.0545442984851959,0.0115645321240796
2015,44001.0094076084,267.368034878158,253.471652285631,238.878560848978,253.239416004256,14.3608551552776,3127.49286790217,3091.02116490679,3026.92919847374,3081.81441042757,54.8852119538257,0.72953853778868,0.793595540986327,0.714102577235721,0.745745552003576,0.047849988982751,0.0498753158453671,0.0653539701431344,0.0471824849673839,0.0541372569852951,0.0112167131578392
2016,44077.4592363612,267.491468328051,253.573626926669,238.935731891421,253.333609048713,14.3978771572927,3127.85852137348,3091.11544771846,3026.81534319162,3081.92977076118,55.1144275695672,0.736469891791061,0.797630764212825,0.721881290298736,0.751993982100874,0.0456367821119513,0.0498049938159133,0.0648572662667779,0.0471924935354088,0.0539515845393667,0.0109056817274113
2017,44153.3907828883,267.614901777943,253.675601567706,238.992902933863,253.427802093171,14.4348991593079,3128.22417484479,3091.20973053012,3026.70148790949,3082.0451310948,55.343643185309,0.743401245793443,0.801665987439324,0.72966000336175,0.758242412198172,0.0434235752411516,0.0543134499209271,0.0702691555847311,0.0515527253076776,0.0587117769377786,0.0115573786469525
2018,44221.4005500137,267.738335227836,253.777576208743,239.050073976305,253.521995137628,14.471921161323,3128.58982831609,3091.30401334178,3026.58763262736,3082.16049142841,55.5728588010507,0.750332599795824,0.805701210665823,0.737438716424765,0.764490842295471,0.0412103683703519,0.0587517913736052,0.0754940731223896,0.0558666030644349,0.0633708225201432,0.0121232506022464
2019,44289.7390327827,267.861768677729,253.879550849781,239.107245018748,253.616188182086,14.5089431633381,3128.9554817874,3091.39829615344,3026.47377734523,3082.27585176202,55.8020744167925,0.757263953798205,0.809736433892321,0.74521742948778,0.770739272392769,0.0389971614995524,0.0620738879941214,0.0791931448164841,0.0591389360495656,0.066801989620057,0.0123911551964271
2020,44354.2464360124,267.982195979359,253.98490387306,239.16441606119,253.710505304536,14.5460892433465,3129.21820620162,3091.623619977,3026.3599220631,3082.40058274724,56.0406606841358,0.764195307800586,0.81377165711882,0.752996142550795,0.776987702490067,0.0367839546287528,0.0710660063183183,0.0899846794879371,0.0678438706131493,0.0762981854731349,0.0136864940148022
2021,44409.7609760878,268.097992002508,254.094855840736,239.221587103632,253.804811648959,14.5832245453264,3129.32235788898,3092.02732809346,3026.24606678097,3082.5319175878,56.2858508068299,0.761168367321974,0.814722289630809,0.756381919698972,0.777424192217252,0.0372980974135574,0.0783115553851207,0.100947256919978,0.0767729415118666,0.0853439179389885,0.0156033389809897
2022,44461.325297269,268.213788025657,254.204807808412,239.278758146075,253.899117993381,14.6203598473064,3129.42650957634,3092.43103620993,3026.13221149885,3082.66325242837,56.5310409295244,0.758141426843361,0.815672922142798,0.759767696847149,0.777860681944436,0.0378122401983618,0.0803415204697757,0.105417422833059,0.0808853982209521,0.0888814471745955,0.0165359756584633
2023,44512.688168462,268.329584048805,254.314759776088,239.335929188517,253.993424337803,14.6574951492864,3129.5306612637,3092.8347443264,3026.01835621672,3082.79458726894,56.77623105222,0.755114486364749,0.816623554654787,0.763153473995326,0.778297171671621,0.0383263829831662,0.0775700202093177,0.103588954436843,0.0802028831163043,0.0871206192541552,0.0164683351826883
2024,44566.6773424191,268.445380071954,254.424711743764,239.393100230959,254.087730682226,14.6946304512663,3129.63481295106,3093.23845244287,3025.90450093459,3082.9259221095,57.0214211749145,0.752087545886136,0.817574187166776,0.766539251143503,0.778733661398805,0.0388405257679708,0.0716421235362635,0.0973599864403016,0.0760769197854367,0.0816930099206673,0.0156669765196343
2025,44625.5018495984,268.561176095103,254.53466371144,239.453051800748,254.182963869097,14.7299120683488,3129.73896463842,3093.64216055933,3025.94084741208,3083.10732420328,57.1664767911978,0.749060605407524,0.818524819678765,0.76992502829168,0.77917015112599,0.0393546685527753,0.0657841463977472,0.0909646919298411,0.0717498028936477,0.076166213740412,0.0147984781894291
2026,44687.9396057435,268.676972118251,254.644615679115,239.516528016004,254.27937193779,14.7628439217862,3129.84311632577,3094.0458686758,3026.16759228719,3083.35219242959,57.1846001423996,0.746033664928911,0.819475452190754,0.773310805439857,0.779606640853174,0.0398688113375795,0.0669008393543201,0.0941177318552248,0.074950908079073,0.0786564930962059,0.0154612387590188
2027,44743.6028645833,268.7927681414,254.754567646791,239.58000423126,254.375780006484,14.7957757752236,3129.94726801313,3094.44957679227,3026.3943371623,3083.5970606559,57.2027234936018,0.743006724450299,0.820426084702743,0.776696582588035,0.780043130580359,0.0403829541223841,0.0671933094489672,0.096162233037743,0.0773307855761883,0.0802287760209662,0.0159334570167768
2028,44803.948212351,268.908564164548,254.864519614467,239.643480446516,254.472188075177,14.828707628661,3130.05141970049,3094.85328490874,3026.62108203741,3083.84192888221,57.2208468448044,0.739979783971686,0.821376717214732,0.780082359736212,0.780479620307543,0.0408970969071886,0.0652017207709568,0.0949135255825688,0.0770914306826235,0.0790688923453831,0.0158446332371858
2029,44861.630829421,269.024360187697,254.974471582143,239.706956661773,254.568596143871,14.8616394820984,3130.15557138785,3095.2569930252,3026.84782691252,3084.08679710853,57.2389701960065,0.736952843493074,0.822327349726721,0.783468136884389,0.780916110034728,0.0439632665416539,0.0651214815305678,0.0964133788615546,0.0791108536991069,0.0802152380304097,0.0161981408311449
2030,44920.7192285876,269.14120209612,255.081582662495,239.770432877029,254.664405878548,14.8939730015189,3130.307201788,3095.54274139536,3027.07457178763,3084.308171657,57.2335998693666,0.733925903014461,0.82327798223871,0.786853914032566,0.781352599761912,0.0474266967474511,0.0646301908413391,0.0973077372245752,0.0806790309475339,0.0808723196711494,0.0164354175534258
2031,44977.9633471086,269.259655297647,255.184826482746,239.833909092285,254.759463624226,14.9255545319411,3130.53197799523,3095.66791281611,3027.30131666274,3084.50040249136,57.199085828623,0.73732275809334,0.823962527455577,0.789670585043708,0.783651956864208,0.0463291987708679,0.0679048355265742,0.101325329490542,0.0848053274524277,0.0846784974898479,0.0167736619632736
2032,45032.8931114893,269.378108499174,255.288070302998,239.897385307541,254.854521369904,14.9571360623633,3130.75675420247,3095.79308423686,3027.52806153785,3084.69263332573,57.1645717878782,0.74071961317222,0.824647072672444,0.792487256054851,0.785951313966505,0.0452317007942851,0.0714979699855888,0.105718345269685,0.0893343751464466,0.0888502301339066,0.0173522601483179
2033,45085.8845402408,269.496561700701,255.39131412325,239.960861522797,254.949579115583,14.9887175927854,3130.98153040971,3095.91825565761,3027.75480641296,3084.88486416009,57.1300577471338,0.744116468251099,0.82533161788931,0.795303927065993,0.788250671068801,0.0441342028177021,0.0742554968493761,0.108781901772851,0.0928242467637057,0.0919538817953108,0.0176983849459347
2034,45138.1569767442,269.615014902228,255.494557943502,240.024337738054,255.044636861261,15.0202991232076,3131.20630661695,3096.04342707836,3027.98155128807,3085.07709499446,57.0955437063896,0.747513323329978,0.826016163106177,0.798120598077135,0.790550028171097,0.043036704841119,0.0722886981633231,0.10490591244518,0.0904100813961871,0.0892015640015633,0.0169128658382402
2035,45195.716482073,269.733468103755,255.597801763754,240.086435559267,255.139235142258,15.0527995829918,3131.43108282418,3096.16859849911,3028.07378084635,3085.22448738988,57.1507065435318,0.750910178408857,0.826700708323044,0.800937269088278,0.792849385273393,0.0419392068645361,0.0703467011945474,0.101112053491476,0.0880257553476747,0.0864948366778994,0.016148135483352
2036,45252.3032709397,269.851921305282,255.701045584006,240.146786103898,255.233250997729,15.0864648938305,3131.65585903142,3096.29376991986,3027.99549641834,3085.31504178987,57.3195453715365,0.754307033487736,0.827385253539911,0.80375394009942,0.795148742375689,0.0408417088879531,0.0735279597093788,0.10465677419263,0.092054345201853,0.0900796930346204,0.0165517333252416
2037,45306.4784557049,269.970374506809,255.804289404258,240.207136648529,255.327266853199,15.1201302046692,3131.88063523866,3096.41894134061,3027.91721199032,3085.40559618987,57.48838419954,0.757703888566615,0.828069798756778,0.806570611110562,0.797448099477985,0.0397442109113699,0.0716627006008286,0.100992109384157,0.0897670917024947,0.0874739672291602,0.0158112666283316
2038,45367.9467425026,270.088827708336,255.90753322451,240.267487193161,255.421282708669,15.1537955155079,3132.10541144589,3096.54411276137,3027.83892756231,3085.49615058986,57.6572230275445,0.761100743645494,0.828754343973645,0.809387282121705,0.799747456580282,0.038646712934787,0.0713412407851618,0.0995258493935744,0.0894136003132012,0.0867602301639791,0.0154189893788174
2039,45424.0691749427,270.207280909863,256.010777044762,240.327837737792,255.515298564139,15.1874608263466,3132.33018765313,3096.66928418212,3027.7606431343,3085.58670498985,57.8260618555479,0.764497598724373,0.829438889190512,0.812203953132847,0.802046813682578,0.0375492149582041,0.0815066323317745,0.112540353090587,0.102211989838109,0.0987529917534902,0.0172463594217157
2040,45472.6793417367,270.323129130189,256.115538859751,240.388188282424,255.608952090788,15.2207638083645,3132.48941086868,3096.83710516513,3027.68235870629,3085.66962491337,57.9872662070787,0.767894453803253,0.830123434407379,0.81502062414399,0.804346170784874,0.036451716981621,0.0937924763134314,0.128150424209071,0.117687465660065,0.113210122060856,0.0194176457474244
2041,45516.2187855787,270.434964110873,256.222367099702,240.448538827055,255.70195667921,15.253417852155,3132.54764300416,3097.06298439952,3027.60407427827,3085.73823389398,58.1341596157094,0.771460873072892,0.818094947692422,0.815742186225086,0.801766002330134,0.0303051292572415,0.100756524786931,0.126586963445521,0.124970592754042,0.117438026995498,0.0166815022085665
2042,45559.5351998923,270.546799091557,256.329195339653,240.508889371686,255.794961267632,15.2860718959455,3132.60587513964,3097.2888636339,3027.52578985026,3085.8068428746,58.2810530243393,0.775027292342532,0.806066460977466,0.816463748306183,0.799185833875393,0.0241585415328617,0.0982672541482499,0.113994981740768,0.120452771786344,0.110905002558454,0.0126377484102042
2043,45606.863597613,270.65863407224,256.436023579603,240.569239916318,255.887965856054,15.318725939736,3132.66410727512,3097.51474286829,3027.44750542225,3085.87545185522,58.4279464329687,0.778593711612171,0.794037974262509,0.817185310387279,0.796605665420653,0.0205796449666257,0.098399409720143,0.10577798508089,0.119171211743666,0.107782868848233,0.011388342895433
2044,45651.4198635976,270.770469052924,256.542851819554,240.629590460949,255.980970444476,15.3513799835266,3132.7223394106,3097.74062210267,3027.36922099424,3085.94406083584,58.5748398415984,0.782160130881811,0.782009487547553,0.817906872468376,0.794025496965913,0.0238813755024624,0.101091707709764,0.101021847825754,0.120937042901878,0.107683532812466,0.0132535100894128
2045,45697.7159962799,270.882304033608,256.649680059505,240.691401951791,256.074462014968,15.3830600631768,3132.78057154608,3097.96650133706,3027.35609418935,3086.03438902416,58.6782948348114,0.78572655015145,0.769981000832597,0.818628434549472,0.791445328511173,0.0271831060382992,0.101972346281002,0.0949920072075408,0.120470738467223,0.105811697318588,0.014659041148634
2046,45742.9651588347,270.994139014292,256.756508299455,240.755065363796,256.168570892514,15.4135055287182,3132.83880368156,3098.19238057144,3027.42556233587,3086.15224886296,58.7266865270891,0.789292969421089,0.75795251411764,0.819349996630568,0.788865160056433,0.0309126459387924,0.105277743066982,0.0916463170308433,0.122794133484345,0.106572731194057,0.016221402290288
2047,45787.8773593809,271.105973994975,256.863336539406,240.818728775801,256.262679770061,15.4439509942595,3132.89703581704,3098.41825980583,3027.49503048238,3086.27010870175,58.7750782193656,0.792859388690729,0.745924027402684,0.820071558711665,0.786284991601693,0.0403609641990088,0.111927177355183,0.0912509109085221,0.128854914617531,0.110677667627079,0.0194267567185565
2048,45829.3648293205,271.217808975659,256.970164779357,240.882392187807,256.356788647607,15.4743964598008,3132.95526795252,3098.64413904021,3027.5644986289,3086.38796854054,58.8234699116433,0.796425807960368,0.733895540687727,0.820793120792761,0.783704823146952,0.0498092824592249,0.113798753218346,0.087057876825568,0.129272321152091,0.110042983732002,0.0229851069064338
2049,45874.3504703362,271.329643956343,257.076993019307,240.946055599812,256.450897525154,15.504841925342,3133.013500088,3098.87001827459,3027.63396677542,3086.50582837934,58.871861603921,0.799992227230008,0.721867053972771,0.821514682873858,0.781124654692212,0.0592576007194413,0.110109276806352,0.079180519711595,0.123386682837271,0.104225493118406,0.0250449734068109
2050,45920.1881624567,271.442479158967,257.183408640065,241.009719011817,256.545202270283,15.535483258466,3133.13177279577,3099.0607002957,3027.70343492193,3086.6319693378,58.9285344158684,0.803558646499647,0.709838567257815,0.822236244954954,0.778544486237472,0.0687059189796576,0.110216037888172,0.0746170414709665,0.121796412630417,0.102209830663185,0.0275927891922186
2051,45966.7303821714,271.556855305666,257.2892625681,241.073382423823,256.639833432529,15.5664510087068,3133.34254413841,3099.20346884368,3027.77290306845,3086.77297201685,59.0000689483957,0.804815697297083,0.708820559916703,0.823599484694964,0.77907858063625,0.0702580207195465,0.108738105794244,0.0728896633313601,0.120316946466876,0.100648238530827,0.0277585751994665
2052,46014.4355842912,271.671231452364,257.395116496134,241.137045835828,256.734464594775,15.5974187589475,3133.55331548105,3099.34623739165,3027.84237121497,3086.91397469589,59.0716034809228,0.806072748094519,0.707802552575592,0.824962724434973,0.779612675035028,0.0718101224594358,0.11520479222955,0.076459767052545,0.127637662842384,0.106434074041493,0.029974306988948
2053,46056.5929929772,271.785607599063,257.500970424168,241.200709247833,256.829095757021,15.6283865091883,3133.76408682369,3099.48900593963,3027.91183936148,3087.05497737494,59.1431380134513,0.807329798891955,0.706784545234481,0.826325964174982,0.780146769433806,0.0733622241993249,0.126414827673681,0.0830664614537609,0.140241862609024,0.116574383912155,0.0335079224583944
2054,46096.6056089603,271.899983745762,257.606824352202,241.264372659838,256.923726919267,15.659354259429,3133.97485816634,3099.6317744876,3027.981307508,3087.19598005398,59.2146725459785,0.80858684968939,0.70576653789337,0.827689203914991,0.780680863832584,0.0749143259392141,0.128358127384534,0.083503192854864,0.142587894019844,0.118149738086414,0.0346465452315503
2055,46138.0190504393,272.01435989246,257.712678280236,241.328116783347,257.018384985348,15.6902682020011,3134.18562950898,3099.77454303558,3028.02630880902,3087.32882711786,59.3025183088401,0.809843900486826,0.704748530552259,0.829052443655,0.781214958231362,0.0764664276791032,0.12875837843021,0.0829265678769586,0.143226329439404,0.118303758582191,0.035377190705232
2056,46178.3064892624,272.128736039159,257.81853220827,241.391963218179,257.113077155203,15.7211139370239,3134.39640085162,3099.91731158355,3028.04029550547,3087.45133598021,59.4110404747393,0.811100951284262,0.703730523211148,0.83041568339501,0.78174905263014,0.0780185294189922,0.12807160569152,0.081657431419663,0.142658265616487,0.117462434242557,0.0358050028228936
2057,46220.7448687077,272.243112185858,257.924386136304,241.455809653011,257.207769325058,15.7519596720468,3134.60717219426,3100.06008013152,3028.05428220193,3087.57384484257,59.5195626406389,0.812358002081698,0.702712515870036,0.831778923135019,0.782283147028918,0.0795706311588813,0.124737460140735,0.0787318252046892,0.139138249928387,0.114202511757937,0.0354706865532478
2058,46263.7585889057,272.357488332556,258.030240064339,241.519656087843,257.302461494913,15.7828054070696,3134.8179435369,3100.2028486795,3028.06826889839,3087.69635370493,59.6280848065393,0.813615052879134,0.701694508528925,0.833142162875028,0.782817241427696,0.0811227328987705,0.121906144616968,0.0761684614188385,0.136172628805709,0.111415744947172,0.0352472835283332
2059,46308.8147058824,272.471864479255,258.136093992373,241.583502522675,257.397153664768,15.8136511420924,3135.02871487954,3100.34561722747,3028.08225559485,3087.81886256729,59.7366069724391,0.814872103676569,0.700676501187814,0.834505402615037,0.783351335826474,0.0826748346386595,0.125049652326959,0.0773416693414779,0.139884802507576,0.114092041392004,0.0367503720505265
2060,46350.2984749455,272.585455640283,258.243507206851,241.647348957507,257.49210393488,15.844754977373,3135.21872823441,3100.5410771896,3028.09624229131,3087.95201590511,59.8557736137993,0.816129154474005,0.699658493846703,0.835868642355046,0.783885430225252,0.0842269363785488,0.132629168004784,0.081196360685498,0.148580000874675,0.120801843188319,0.039605482502821
2061,46390.8377099598,272.697837450697,258.353043056111,241.711195392339,257.587358633049,15.8761632407097,3135.37676178864,3100.80826523533,3028.11022898777,3088.09841867058,59.9881896828141,0.817426230573651,0.703161710093387,0.837816273574481,0.786134738080506,0.0829730279871189,0.136494129009018,0.0839522679017688,0.153654427524744,0.124700274811844,0.0407480069100749
2062,46430.5627582137,272.810219261111,258.462578905371,241.775041827172,257.682613331218,15.9075715040463,3135.53479534287,3101.07545328107,3028.12421568422,3088.24482143605,60.1206057518297,0.818723306673296,0.706664926340072,0.839763904793915,0.788384045935761,0.0817191195956892,0.143031244117432,0.0883911720903583,0.161812673621792,0.131078363276528,0.0426871911861693
2063,46468.0392028033,272.922601071525,258.572114754631,241.838888262004,257.777868029387,15.938979767383,3135.6928288971,3101.3426413268,3028.13820238068,3088.39122420153,60.2530218208445,0.820020382772942,0.710168142586756,0.841711536013349,0.790633353791015,0.0804652112042594,0.143786069526508,0.0892881893209771,0.163489878568451,0.132188045805312,0.042899856484335
2064,46507.9216360856,273.034982881939,258.681650603891,241.902734696836,257.873122727555,15.9703880307195,3135.85086245133,3101.60982937253,3028.15218907714,3088.537626967,60.3854378898596,0.821317458872587,0.713671358833441,0.843659167232783,0.79288266164627,0.0792113028128299,0.132870121447715,0.0829172060589459,0.151857774581101,0.122548367362587,0.0396311613036412
2065,46552.5456752762,273.147364692354,258.791186453151,241.966615841814,257.968388995773,16.0017731539589,3136.00889600556,3101.87701741826,3028.15020251914,3088.67870531432,60.5285027951842,0.822614534972233,0.717174575080125,0.845606798452218,0.795131969501525,0.0779573944214002,0.136673230726817,0.0857201738358288,0.157026632949384,0.126473345837343,0.0407531720015145
2066,46590.8918167751,273.259746502768,258.900722302411,242.030540985985,258.063669930388,16.0331289444033,3136.16692955979,3102.144205464,3028.12796798226,3088.81303433535,60.6850663530862,0.823911611071878,0.720677791326809,0.847554429671652,0.79738127735678,0.0767034860299706,0.145975585421625,0.0920249262736139,0.16861497257263,0.135538494755956,0.0435135684823424
2067,46630.3691865852,273.372128313182,259.010258151671,242.094466130155,258.158950865003,16.0644847348474,3136.32496311402,3102.41139350973,3028.10573344539,3088.94736335638,60.8416299109885,0.825208687171524,0.724181007573494,0.849502060891086,0.799630585212035,0.0754495776385408,0.157316181362218,0.0996940117413839,0.182710155582696,0.146573449562099,0.0468794378207155
2068,46664.0800415801,273.484510123596,259.119794000931,242.158391274326,258.254231799618,16.0958405252918,3136.48299666825,3102.67858155546,3028.08349890852,3089.08169237741,60.9981934688908,0.826505763271169,0.727684223820178,0.85144969211052,0.801879893067289,0.074195669247111,0.167835173448287,0.106928932734449,0.196017333975002,0.156927146719246,0.0499982139847968
2069,46699.0783186592,273.59689193401,259.229329850191,242.222316418497,258.349512734233,16.127196315736,3136.64103022248,3102.94576960119,3028.06126437165,3089.21602139844,61.1547570267929,0.827802839370814,0.731187440066863,0.853397323329955,0.804129200922544,0.0729417608556814,0.164932123560169,0.105652962721189,0.19372663595716,0.154770574079506,0.0491176113583171
2070,46734.5030682287,273.70850466756,259.3379394782,242.286241562667,258.444228569476,16.1579870068087,3136.76994469732,3103.13408172377,3028.03902983477,3089.31435208529,61.2753222505148,0.82909991547046,0.734690656313547,0.855344954549389,0.806378508777799,0.0716878524642516,0.165714376590517,0.106745584507378,0.195780250034546,0.15608007037748,0.0493344858701022
2071,46769.6990301842,273.818932559638,259.445288254203,242.350166706838,258.53812917356,16.1879624667217,3136.8539982558,3103.21502115762,3028.0167952979,3089.36193823711,61.3451429392057,0.815062830353828,0.740587487022502,0.841713578519308,0.799121298631879,0.058533811609377,0.153563759055288,0.109476781339284,0.179419350657163,0.147486630350578,0.0380098490112941
2072,46804.9264929631,273.929360451716,259.552637030206,242.414091851009,258.632029777644,16.2179379266348,3136.93805181428,3103.29596059147,3027.99456076103,3089.40952438893,61.4149636278976,0.801025745237196,0.746484317731458,0.828082202489227,0.79186408848596,0.0453797707545025,0.13606484296988,0.106791818506406,0.157478755087317,0.133445138854535,0.0266533203481282
2073,46843.7465829847,274.039788343794,259.659985806208,242.478016995179,258.725930381727,16.2479133865479,3137.02210537276,3103.37690002532,3027.97232622416,3089.45711054075,61.4847843165887,0.786988660120563,0.752381148440413,0.814450826459146,0.784606878340041,0.0322257298996279,0.0991744040981819,0.0853136688327416,0.11385269088276,0.0994469212712279,0.0144057696115322
2074,46904.3868683618,274.150216235872,259.767334582211,242.54194213935,258.819830985811,16.2778888464609,3137.10615893123,3103.45783945917,3027.95009168728,3089.50469669256,61.5546050052794,0.772951575003931,0.758277979149368,0.800819450429066,0.777349668194122,0.0234697822349438,0.0683074641041827,0.0641608988943287,0.0778645413607864,0.070110968119766,0.00775357324102047
2075,46973.2217573222,274.26064412795,259.874683358214,242.60730314457,258.914210210245,16.3069070656743,3137.19021248971,3103.53877889303,3027.99847016587,3089.5758205162,61.5773503503291,0.758914489887299,0.764174809858324,0.787188074398985,0.770092458048202,0.0170956163507823,0.0582742917125642,0.0595741588739508,0.0660164476417522,0.0612882994094224,0.00472814823232981
2076,47046.9101519489,274.371072020028,259.982032134216,242.674484272562,259.009196142269,16.3347118697066,3137.27426604819,3103.61971832688,3028.13635894734,3089.67678110747,61.5404221601301,0.744877404770667,0.770071640567279,0.773556698368904,0.762835247902283,0.0179578431316166,0.0535356684875804,0.0594018011331275,0.0603160198756489,0.0577511631654522,0.00421549467787188
2077,47119.660390516,274.481499912106,260.089380910219,242.741665400554,259.104182074293,16.3625166737388,3137.35831960666,3103.70065776073,3028.2742477288,3089.77774169873,61.5034939699309,0.730840319654034,0.775968471276234,0.759925322338823,0.755578037756364,0.0247377181023296,0.0504425167093321,0.0606034862622868,0.0565536182557809,0.0558665404091333,0.00542402369980118
2078,47194.2398150187,274.591927804184,260.196729686221,242.808846528546,259.199168006317,16.390321477771,3137.44237316514,3103.78159719458,3028.41213651026,3089.87870229,61.4665657797317,0.716803234537402,0.78186530198519,0.746293946308742,0.748320827610445,0.033544474374745,0.0475671906189805,0.0617548452769468,0.0530963858743048,0.0541394739234107,0.00761537135353607
2079,47268.1320316132,274.702355696262,260.304078462224,242.876027656538,259.294153938341,16.4181262818033,3137.52642672362,3103.86253662843,3028.55002529173,3089.97966288126,61.4296375895322,0.70276614942077,0.787762132694145,0.732662570278661,0.741063617464525,0.0466985152296197,0.0461450978510594,0.0646250609928145,0.0513055172780056,0.0540252253739598,0.0105998356188547
2080,47340.0820083682,274.815220436276,260.414702905614,242.94320878453,259.39104404214,16.4478352576101,3137.71412130193,3103.96827333429,3028.68791407319,3090.12343623647,61.4355221632809,0.688729064304138,0.7936589634031,0.719031194248581,0.733806407318606,0.059852556084494,0.0435588953645608,0.0657097509134483,0.048256667076418,0.0525084377848091,0.0132013131286393
2081,47415.7324636968,274.931839389465,260.529786469108,243.010389912522,259.490671923698,16.4802820111766,3138.06148545843,3104.10776621901,3028.82580285465,3090.33168484403,61.5058819893766,0.686057831996516,0.790966662606941,0.714624007559455,0.730549500720971,0.0604171618859704,0.0413475133647854,0.0620988410230721,0.0454864050626057,0.0496442531501544,0.0124545878729177
